;Unnamed: 0_x;Interactor2.Symbol;Protein;Protein names;UniProt Localization;HPA Localization;OpenCell Localization;SimChrom Category;SimChrom-SL Category;MS-based studies;Abundance, ppm;PFAM;Protein length;Protein complexes;RNAInterID;Interactor1.Symbol;Category1;Species1;Category2;Species2;Raw_ID1;Raw_ID2;score;strong;weak;predict;Unnamed: 0_y;ensemblID;logFC;AveExpr;t;P.Value;adj.P.Val;B
81067;3085414;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP34954637;GAS5;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:60674;NCBI:6427;0.2259;CLIP;;;1098;ENSG00000234741;-2.56041864444156;3.87237361491495;-7.93865419283863;1.5767911812111202e-09;2.58115194527439e-08;11.6138519668715
81068;3085405;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP34730166;DISC1FP1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:101929222;NCBI:6427;0.2754;CLIP;;Scan pipeline widely used MATCH algorithm;2642;ENSG00000261645;-1.57960787827338;-2.09187619416356;-5.74915221319155;1.34209915776998e-06;9.95804436814516e-06;4.92061532040349
81069;3085432;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP35303683;LINC00641;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:283624;NCBI:6427;0.2754;CLIP;;Scan pipeline widely used MATCH algorithm;2187;ENSG00000258441;-2.4314494810184;2.79613644294889;-10.5793296873087;8.88690222059781e-13;4.58356201260104e-11;19.0522092280278
81070;3085430;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP35296603;LINC00299;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:339789;NCBI:6427;0.2754;CLIP;;Scan pipeline widely used MATCH algorithm;1231;ENSG00000236790;-3.16321551373561;1.49436630961878;-12.8196817543434;3.13051348649769e-15;7.74710013982104e-13;24.6433702637167
81071;3085436;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP35309595;LINC00987;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:100499405;NCBI:6427;0.2754;CLIP;;Scan pipeline widely used MATCH algorithm;1261;ENSG00000237248;-3.46282475448961;0.310305584508075;-11.1419924664087;2.0260924607418999e-13;1.465894067114e-11;20.5188563952457
81072;3085438;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP09643126;MALAT1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:378938;NCBI:6427;0.4349;RT-PCR//RIP//Western blot//CLIP;RIP-ChIp//miRNA array//Microarray;Scan pipeline widely used MATCH algorithm;1786;ENSG00000251562;-2.69192848146394;10.8069205658514;-9.99570573098169;4.30182645492996e-12;1.65306630339579e-10;17.4859517032396
81073;3085469;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP36083472;SNHG6;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:641638;NCBI:6427;0.2259;CLIP;;;1482;ENSG00000245910;-3.02030504081192;2.13635252691397;-9.00111087542265;6.998606051362839e-11;1.6448679138594102e-09;14.7126214928218
81074;3085468;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP36083395;SNHG5;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:387066;NCBI:6427;0.2259;CLIP;;;132;ENSG00000203875;-2.79357818092896;3.17229546572489;-7.92087451041262;1.6629897857665301e-09;2.70123476012347e-08;11.5609108469976
81075;3085467;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP36083299;SNHG3;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:8420;NCBI:6427;0.2259;CLIP;;;1404;ENSG00000242125;-1.66215020983997;3.80442253035105;-6.53607722997152;1.14898325278424e-07;1.11634469849037e-06;7.35322044661673
81076;3085464;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP36082444;SNHG1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:23642;NCBI:6427;0.2754;CLIP;;Scan pipeline widely used MATCH algorithm;2023;ENSG00000255717;-3.1343954975797;3.5255615293517;-12.1724795306288;1.50067688859263e-14;2.52533906812367e-12;23.0956312855758
81077;3085466;SRSF2;Q01130;Serine/arginine-rich splicing factor 2 (SC-35);Nucleoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Cytosol (Approved), Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";560.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);221;;RP36082943;SNHG17;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:388796;NCBI:6427;0.2754;CLIP;;Scan pipeline widely used MATCH algorithm;95;ENSG00000196756;-2.91593577289014;2.76693240053218;-11.8719733234314;3.16171674568078e-14;4.15666948408721e-12;22.3586429297008
81083;3084409;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08743492;XIST;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:7503;NCBI:6426;0.4613;CLIP;PAR-CLIP//eCLIP//HITS-CLIP//iCLIP//CLIP-seq;Scan pipeline widely used MATCH algorithm;718;ENSG00000229807;-6.57326935078366;1.54159830942689;-4.14945804433362;0.0001856278660776;0.0008424341236124;0.0917621252499083
81109;3086863;SRSF5;Q13243;Serine/arginine-rich splicing factor 5;;Cytosol (Approved), Nucleoli (Approved), Nucleoplasm (Enhanced);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";190.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";272;;RP09571906;MALAT1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:378938;NCBI:6430;0.3954;RT-PCR//RIP//Western blot;RIP-ChIp//miRNA array;Scan pipeline widely used MATCH algorithm;1786;ENSG00000251562;-2.69192848146394;10.8069205658514;-9.99570573098169;4.30182645492996e-12;1.65306630339579e-10;17.4859517032396
81119;3086203;SRSF3;P84103;Serine/arginine-rich splicing factor 3;Cytoplasm (ECO:0000269), Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011; Ugur et al., 2023";702.0;RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);164;;RP10304771;MALAT1;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:378938;NCBI:6428;0.4497;RT-PCR//RIP//Western blot;PAR-CLIP//eCLIP//RIP-ChIp//Microarray//miRNA array;;1786;ENSG00000251562;-2.69192848146394;10.8069205658514;-9.99570573098169;4.30182645492996e-12;1.65306630339579e-10;17.4859517032396
81136;3082704;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP34900549;FOXD2-AS1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:84793;NCBI:6426;0.3867;CLIP;eCLIP;Scan pipeline widely used MATCH algorithm;1276;ENSG00000237424;-1.8714959216105;0.3642643731734;-7.73367357319933;2.9184334875863704e-09;4.32318650784361e-08;11.0015376011454
81139;3082738;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08742973;GAS5;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:60674;NCBI:6426;0.4271;CLIP;eCLIP//iCLIP//CLIP-seq;;1098;ENSG00000234741;-2.56041864444156;3.87237361491495;-7.93865419283863;1.5767911812111202e-09;2.58115194527439e-08;11.6138519668715
81143;3083019;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP35304372;LINC00663;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:284440;NCBI:6426;0.3214;CLIP;eCLIP;;2849;ENSG00000266904;-2.2313825534385;0.177789980721914;-7.36614196503185;8.8949436262262e-09;1.15496999492388e-07;9.89355661048934
81160;3083006;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08743472;LINC00476;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:100128782;NCBI:6426;0.4164;CLIP;eCLIP//iCLIP//PAR-CLIP;Scan pipeline widely used MATCH algorithm;27;ENSG00000175611;-2.19724688558074;1.62463722411676;-6.90916380536433;3.61578319885548e-08;4.01361475398021e-07;8.50039124750522
81166;3082933;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08743493;JPX;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:554203;NCBI:6426;0.3867;CLIP;eCLIP//iCLIP;Scan pipeline widely used MATCH algorithm;374;ENSG00000225470;-1.81667140678558;3.58380683530008;-7.33868036440905;9.67227303315251e-09;1.24819793406358e-07;9.810288704289
81167;3082927;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP33735682;IQCH-AS1;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:100506686;NCBI:6426;0.373;CLIP;eCLIP;;2357;ENSG00000259673;-2.36524264156248;-0.0326418860202442;-8.03552475053475;1.1805743112048e-09;2.01897403546284e-08;11.9017115063395
81181;3084082;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08743024;SNHG3;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:8420;NCBI:6426;0.4387;CLIP;eCLIP//iCLIP//CLIP-seq;Scan pipeline widely used MATCH algorithm;1404;ENSG00000242125;-1.66215020983997;3.80442253035105;-6.53607722997152;1.14898325278424e-07;1.11634469849037e-06;7.35322044661673
81184;3084076;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08743167;SNHG16;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:100507246;NCBI:6426;0.471;CLIP;PAR-CLIP//eCLIP//HITS-CLIP//iCLIP//CLIP-seq;;17;ENSG00000163597;-1.76574685009836;3.88332039022155;-7.2253013716623;1.36790691052561e-08;1.73860555062877e-07;9.46585361999884
81186;3084071;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08742964;SNHG1;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:23642;NCBI:6426;0.4808;CLIP;PAR-CLIP//eCLIP//HITS-CLIP//iCLIP//CLIP-seq;Scan pipeline widely used MATCH algorithm;2023;ENSG00000255717;-3.1343954975797;3.5255615293517;-12.1724795306288;1.50067688859263e-14;2.52533906812367e-12;23.0956312855758
81188;3084084;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08743404;SNHG5;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:387066;NCBI:6426;0.471;CLIP;PAR-CLIP//eCLIP//HITS-CLIP//iCLIP//CLIP-seq;;132;ENSG00000203875;-2.79357818092896;3.17229546572489;-7.92087451041262;1.6629897857665301e-09;2.70123476012347e-08;11.5609108469976
81189;3084085;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08743457;SNHG6;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:641638;NCBI:6426;0.4424;CLIP;eCLIP//iCLIP//PAR-CLIP;Scan pipeline widely used MATCH algorithm;1482;ENSG00000245910;-3.02030504081192;2.13635252691397;-9.00111087542265;6.998606051362839e-11;1.6448679138594102e-09;14.7126214928218
81200;3083149;SRSF1;Q07955;Serine/arginine-rich splicing factor 1 (ASF-1);Cytoplasm (ECO:0000269), Nucleus speckle (ECO:0000269);Nucleoplasm (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";656.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";248;;RP08743040;MIR17HG;lncRNA;Homo sapiens;RBP;Homo sapiens;NCBI:407975;NCBI:6426;0.4808;CLIP;PAR-CLIP//eCLIP//HITS-CLIP//iCLIP//CLIP-seq;Scan pipeline widely used MATCH algorithm;215;ENSG00000215417;-1.84534139091266;0.99398029655203;-5.74834557141758;1.34549165469835e-06;9.96563977344356e-06;4.91812246599078
81251;3086979;SRSF6;Q13247;Serine/arginine-rich splicing factor 6;Nucleus (ECO:0000269), Nucleus speckle (ECO:0000269);Nuclear speckles (Supported);;Nuclear RNA binding proteins, RNA processing;RNA processing;"Alabert et al., 2014; Alvarez et al., 2023; Ginno et al., 2018; Kustatscher et al., 2014; Shi et al., 2021; Torrente et al., 2011";265.0;"RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076);RRM_1(RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain),PF00076)";344;;RP10235817;MALAT1;lncRNA;Homo sapiens;protein;Homo sapiens;NCBI:378938;NCBI:6431;0.3711;RT-PCR//RIP//Western blot;RIP-ChIp//miRNA array//Microarray;;1786;ENSG00000251562;-2.69192848146394;10.8069205658514;-9.99570573098169;4.30182645492996e-12;1.65306630339579e-10;17.4859517032396
